院校名称,专业组,首选科目,再选要求,投档最低分,最低位次,批次,城市,院校层次,代表专业
赣南医科大学,502组,物理,不限,492,94461,本科批,赣州,普通本科,
赣南医科大学,503组,物理,不限,489,97830,本科批,赣州,普通本科,
赣南医科大学,504组(临床交大班组),物理,不限,571,21130,本科批,赣州,普通本科,
赣南医科大学,505组,物理,不限,485,102444,本科批,赣州,普通本科,
赣南医科大学,571组(地方专项),物理,不限,493,92447,本科批,赣州,普通本科,
赣南医科大学,572组(地方专项),物理,不限,487,99982,本科批,赣州,普通本科,
赣南医科大学,581组(苏区专项),物理,不限,492,94439,本科批,赣州,普通本科,
赣南医科大学,582组(苏区专项),物理,不限,487,100924,本科批,赣州,普通本科,
赣南师范大学,50组,物理,不限,489,97952,本科批,赣州,普通本科,
赣南师范大学,510组,物理,不限,457,139063,本科批,赣州,普通本科,
赣南师范大学,511组,物理,不限,502,81683,本科批,赣州,普通本科,
赣南师范大学,512组,物理,不限,502,81192,本科批,赣州,普通本科,
赣南师范大学,513组,物理,不限,491,95161,本科批,赣州,普通本科,
赣南师范大学,514组,物理,不限,510,72285,本科批,赣州,普通本科,
赣南师范大学,515组,物理,不限,512,69479,本科批,赣州,普通本科,
赣南师范大学,516组,物理,不限,486,101152,本科批,赣州,普通本科,
赣南师范大学,517组,物理,不限,472,119470,本科批,赣州,普通本科,
赣南师范大学,518组,物理,不限,491,95496,本科批,赣州,普通本科,
赣南师范大学,519组,物理,不限,500,83978,本科批,赣州,普通本科,
赣南师范大学,520组,物理,不限,481,107967,本科批,赣州,普通本科,
赣南师范大学,571组(地方专项),物理,不限,493,92165,本科批,赣州,普通本科,
赣南师范大学,572组(地方专项),物理,不限,497,87317,本科批,赣州,普通本科,
赣南师范大学,581组(苏区专项),物理,不限,517,64033,本科批,赣州,普通本科,
江西科技师范大学,515组,物理,不限,490,96905,本科批,南昌,普通本科,
江西科技师范大学,516组,物理,不限,495,90287,本科批,南昌,普通本科,
江西科技师范大学,517组,物理,不限,499,85385,本科批,南昌,普通本科,
江西科技师范大学,518组,物理,不限,463,131376,本科批,南昌,普通本科,
江西科技师范大学,519组,物理,不限,458,138800,本科批,南昌,普通本科,
江西科技师范大学,51组,物理,不限,490,95894,本科批,南昌,普通本科,
江西科技师范大学,51组,物理,不限,507,75585,本科批,南昌,普通本科,
江西科技师范大学,51组,物理,不限,524,57461,本科批,南昌,普通本科,
江西科技师范大学,51组,物理,不限,513,68902,本科批,南昌,普通本科,
江西科技师范大学,581组(苏区专项),物理,不限,517,64505,本科批,南昌,普通本科,
江西科技师范大学,582组(苏区专项),物理,不限,500,83225,本科批,南昌,普通本科,
宜春学院,501组,物理,不限,480,109391,本科批,宜春,普通本科,
宜春学院,502组,物理,不限,476,114588,本科批,宜春,普通本科,
宜春学院,503组,物理,不限,493,92119,本科批,宜春,普通本科,
宜春学院,504组,物理,不限,472,120538,本科批,宜春,普通本科,
宜春学院,505组,物理,不限,475,115867,本科批,宜春,普通本科,
宜春学院,506组,物理,不限,473,118813,本科批,宜春,普通本科,
上饶师范学院,501组,物理,不限,467,126765,本科批,上饶,普通本科,
上饶师范学院,502组,物理,不限,472,120329,本科批,上饶,普通本科,
上饶师范学院,503组,物理,不限,468,125652,本科批,上饶,普通本科,
上饶师范学院,504组,物理,不限,486,102164,本科批,上饶,普通本科,
井冈山大学,501组,物理,不限,480,109319,本科批,吉安,普通本科,
井冈山大学,502组,物理,不限,498,86323,本科批,吉安,普通本科,
井冈山大学,503组,物理,不限,485,103054,本科批,吉安,普通本科,
井冈山大学,504组,物理,不限,495,89929,本科批,吉安,普通本科,
井冈山大学,505组,物理,不限,483,105808,本科批,吉安,普通本科,
井冈山大学,506组,物理,不限,485,102997,本科批,吉安,普通本科,
井冈山大学,507组,物理,不限,482,107515,本科批,吉安,普通本科,
井冈山大学,561组(国家专项),物理,不限,529,52475,本科批,吉安,普通本科,
井冈山大学,581组(苏区专项),物理,不限,529,52166,本科批,吉安,普通本科,
九江学院,501组,物理,不限,474,117580,本科批,九江,普通本科,
九江学院,502组,物理,不限,471,121164,本科批,九江,普通本科,
九江学院,503组,物理,不限,477,113111,本科批,九江,普通本科,
九江学院,504组,物理,不限,471,121280,本科批,九江,普通本科,
九江学院,505组,物理,不限,443,155943,本科批,九江,普通本科,
九江学院,506组,物理,不限,480,109067,本科批,九江,普通本科,
九江学院,507组,物理,不限,488,98450,本科批,九江,普通本科,
江西水利电力大学,501组,物理,不限,504,79267,本科批,南昌,普通本科,
江西水利电力大学,502组,物理,不限,527,54616,本科批,南昌,普通本科,
江西水利电力大学,503组,物理,不限,507,76030,本科批,南昌,普通本科,
江西水利电力大学,504组,物理,不限,545,38295,本科批,南昌,普通本科,
江西水利电力大学,505组,物理,不限,530,51389,本科批,南昌,普通本科,
江西水利电力大学,506组,物理,不限,520,61476,本科批,南昌,普通本科,
江西水利电力大学,507组,物理,不限,520,61082,本科批,南昌,普通本科,
江西水利电力大学,508组,物理,不限,501,81975,本科批,南昌,普通本科,
江西水利电力大学,561组(国家专项),物理,不限,540,42451,本科批,南昌,普通本科,
江西水利电力大学,571组(地方专项),物理,不限,539,43289,本科批,南昌,普通本科,
江西水利电力大学,581组(苏区专项),物理,不限,542,40941,本科批,南昌,普通本科,
江西科技学院,501组,物理,不限,430,170376,本科批,南昌,普通本科,
江西科技学院,502组,物理,不限,441,158356,本科批,南昌,普通本科,
江西科技学院,503组,物理,不限,434,166125,本科批,南昌,普通本科,
南昌理工学院,503组,物理,不限,454,143655,本科批,南昌,普通本科,
南昌理工学院,504组,物理,不限,429,172066,本科批,南昌,普通本科,
南昌理工学院,505组,物理,不限,438,162341,本科批,南昌,普通本科,
新余学院,501组,物理,不限,473,118220,本科批,新余,普通本科,
新余学院,502组,物理,不限,474,118170,本科批,新余,普通本科,
新余学院,503组,物理,不限,483,105556,本科批,新余,普通本科,
新余学院,504组,物理,不限,488,99281,本科批,新余,普通本科,
新余学院,505组,物理,不限,470,122516,本科批,新余,普通本科,
景德镇学院,501组,物理,不限,471,121674,本科批,景德镇,普通本科,
景德镇学院,502组,物理,不限,470,123423,本科批,景德镇,普通本科,
景德镇学院,503组,物理,不限,475,115629,本科批,景德镇,普通本科,
景德镇学院,504组,物理,不限,470,122322,本科批,景德镇,普通本科,
萍乡学院,501组,物理,不限,470,122690,本科批,萍乡,普通本科,
萍乡学院,503组,物理,不限,470,122140,本科批,萍乡,普通本科,
萍乡学院,504组,物理,不限,479,110866,本科批,萍乡,普通本科,
豫章师范学院,501组,物理,不限,474,118118,本科批,南昌,普通本科,
豫章师范学院,502组,物理,不限,465,129833,本科批,南昌,普通本科,
豫章师范学院,503组,物理,不限,460,135711,本科批,南昌,普通本科,
豫章师范学院,504组,物理,不限,462,133549,本科批,南昌,普通本科,
豫章师范学院,505组,物理,不限,469,123490,本科批,南昌,普通本科,
豫章师范学院,506组,物理,不限,497,87411,本科批,南昌,普通本科,
豫章师范学院,507组,物理,不限,474,117106,本科批,南昌,普通本科,
豫章师范学院,508组,物理,不限,458,138768,本科批,南昌,普通本科,
南昌工学院,501组,物理,不限,454,143506,本科批,南昌,普通本科,
南昌工学院,502组,物理,不限,437,162987,本科批,南昌,普通本科,
南昌工学院,503组,物理,不限,431,169782,本科批,南昌,普通本科,
南昌工学院,504组,物理,不限,449,149888,本科批,南昌,普通本科,
江西服装学院,501组,物理,不限,429,172066,本科批,南昌,普通本科,
江西服装学院,502组,物理,不限,429,172066,本科批,南昌,普通本科,
江西工程学院,501组,物理,不限,448,150856,本科批,邯郸,普通本科,
江西工程学院,502组,物理,不限,450,148321,本科批,邯郸,普通本科,
江西工程学院,503组,物理,不限,449,150010,本科批,邯郸,普通本科,
江西应用科技学院,501组,物理,不限,435,165139,本科批,南昌,普通本科,
江西应用科技学院,502组,物理,不限,437,163127,本科批,南昌,普通本科,
江西应用科技学院,503组,物理,不限,429,172066,本科批,南昌,普通本科,
南昌医学院,502组,物理,不限,484,103794,本科批,南昌,普通本科,
南昌医学院,503组,物理,不限,473,118269,本科批,南昌,普通本科,
南昌医学院,504组(药学组),物理,不限,482,107266,本科批,南昌,普通本科,
南昌医学院,505组(医学技术组),物理,不限,478,112239,本科批,南昌,普通本科,
南昌医学院,506组,物理,不限,515,66343,本科批,南昌,普通本科,
南昌医学院,507组,物理,不限,527,54175,本科批,南昌,普通本科,
南昌医学院,508组,物理,不限,483,105415,本科批,南昌,普通本科,
南昌医学院,509组,物理,不限,498,85902,本科批,南昌,普通本科,
南昌医学院,50组(护理类组),物理,不限,466,128224,本科批,南昌,普通本科,
南昌医学院,50组(中医类组),物理,不限,500,83996,本科批,南昌,普通本科,
抚州医药学院,501组,物理,不限,475,116515,本科批,抚州,普通本科,
抚州医药学院,502组,物理,不限,471,122100,本科批,抚州,普通本科,
抚州医药学院,503组,物理,不限,468,125395,本科批,抚州,普通本科,
景德镇艺术职业大学,501组,物理,不限,438,161525,本科批,景德镇,专科,
景德镇艺术职业大学,502组,物理,不限,445,154086,本科批,景德镇,专科,
江西职业技术大学,501组,物理,不限,476,114508,本科批,南昌,专科,
南昌大学科学技术学院,501组,物理,不限,459,136880,本科批,南昌,普通本科,
南昌大学科学技术学院,502组,物理,不限,456,140728,本科批,南昌,普通本科,
南昌大学科学技术学院,503组,物理,不限,461,134069,本科批,南昌,普通本科,
南昌大学共青学院,501组,物理,不限,458,137903,本科批,共青,普通本科,
南昌大学共青学院,502组,物理,不限,458,138120,本科批,共青,普通本科,
南昌大学共青学院,503组,物理,不限,456,140538,本科批,共青,普通本科,
南昌大学共青学院,504组,物理,不限,461,134456,本科批,共青,普通本科,
江西师范大学科学技术学院,501组,物理,不限,452,146339,本科批,南昌,普通本科,
江西师范大学科学技术学院,502组,物理,不限,455,142247,本科批,南昌,普通本科,
江西农业大学南昌商学院,501组,物理,不限,452,145651,本科批,南昌,普通本科,
江西农业大学南昌商学院,502组,物理,不限,454,143587,本科批,南昌,普通本科,
江西农业大学南昌商学院,503组,物理,不限,447,152042,本科批,南昌,普通本科,
江西财经大学现代经济管理学院,501组,物理,不限,457,139313,本科批,南昌,普通本科,
江西财经大学现代经济管理学院,502组,物理,不限,469,123684,本科批,南昌,普通本科,
江西财经大学现代经济管理学院,503组,物理,不限,463,132406,本科批,南昌,普通本科,
江西财经大学现代经济管理学院,504组,物理,不限,457,140080,本科批,南昌,普通本科,
江西财经大学现代经济管理学院,505组,物理,不限,435,165602,本科批,南昌,普通本科,
江西财经大学现代经济管理学院,506组,物理,不限,462,133497,本科批,南昌,普通本科,
南昌交通学院,501组,物理,不限,445,153531,本科批,南昌,普通本科,
南昌交通学院,502组,物理,不限,435,165263,本科批,南昌,普通本科,
南昌交通学院,503组,物理,不限,445,153870,本科批,南昌,普通本科,
