学校名称,地区,专业组名称,选科要求,年份,录取批次,招生类型,专业组最低分,专业组最低位次,专业名称,专业最低分,专业最低位次,学校最低分,学校最低位次
辽宁大学,辽宁沈阳市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,578,17735,数学与应用数学（国家专项）,578,17735,564,17660
辽宁大学,辽宁沈阳市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,578,17735,微电子科学与工程,578,17660,564,17660
辽宁大学,辽宁沈阳市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,578,17735,经济统计学,577,18485,564,17660
辽宁大学,辽宁沈阳市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,578,17735,数字经济,576,18880,564,17660
辽宁大学,辽宁沈阳市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,578,17735,数据科学与大数据技术,575,19466,564,17660
西南交通大学,四川成都市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,580,16576,,,,569,6119
西南交通大学,四川成都市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,569,22356,计算机类（计算机科学与技术、软件工程）,610,6119,569,6119
西南交通大学,四川成都市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,569,22356,电气工程及其自动化,608,6499,569,6119
西南交通大学,四川成都市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,569,22356,自动化,606,7035,569,6119
西南交通大学,四川成都市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,569,22356,大功率半导体科学与工程,605,7423,569,6119
西南交通大学,四川成都市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,569,22356,交通运输类（交通运输、交通工程）,605,7265,569,6119
北京师范大学,北京海淀区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,615,4895,,,,595,2332
北京师范大学,北京海淀区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,613,5212,,,,595,2332
北京师范大学,北京海淀区,专业组（504）,首选物理，再选思想政治,2025,本科批,普通类,595,10452,,,,595,2332
北京师范大学,北京海淀区,专业组（503）,首选物理，再选不限,2025,本科批,珠海校区,612,5540,,,,595,2332
北京师范大学,北京海淀区,专业组（504）,首选物理，再选化学,2025,本科批,珠海校区,611,5691,心理学（北京师范大学-北京航空航天大学“心理学+人工智能”联合学士学位培养项目）,629,2332,595,2332
北京师范大学,北京海淀区,专业组（504）,首选物理，再选化学,2025,本科批,珠海校区,611,5691,统计学（“经济学＋统计学”双学士学位复合型人才培养项目）,627,2712,595,2332
北京师范大学,北京海淀区,专业组（504）,首选物理，再选化学,2025,本科批,珠海校区,611,5691,人工智能,623,3313,595,2332
北京师范大学,北京海淀区,专业组（504）,首选物理，再选化学,2025,本科批,珠海校区,611,5691,理科试验班（励耘实验班）（数学与应用数学、物理学、化学、生物科学）,621,3633,595,2332
北京师范大学,北京海淀区,专业组（504）,首选物理，再选化学,2025,本科批,珠海校区,611,5691,数学与应用数学（卓师计划实验班）,621,3549,595,2332
对外经济贸易大学,北京朝阳区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,607,6875,,,,588,6875
对外经济贸易大学,北京朝阳区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,602,8354,,,,588,6875
对外经济贸易大学,北京朝阳区,专业组（562）,首选物理，再选化学,2025,本科批,国家专项计划,599,9327,,,,588,6875
对外经济贸易大学,北京朝阳区,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,599,9327,,,,588,6875
对外经济贸易大学,北京朝阳区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项计划,588,13506,数据科学,607,6875,588,6875
对外经济贸易大学,北京朝阳区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项计划,588,13506,数据科学与大数据技术（大类招生）（数据科学与大数据技术、智能科学与技术、人工智能（项目制培养），法学/保险-大数据双学士学位项目选拔）,607,6875,588,6875
对外经济贸易大学,北京朝阳区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项计划,588,13506,金融工程（量化金融实验班）,607,6875,588,6875
对外经济贸易大学,北京朝阳区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项计划,588,13506,金融工程（大类招生）（金融工程、金融科技，可参与金融科技与北邮人工智能联合学士学位项目选拔）,607,6875,588,6875
对外经济贸易大学,北京朝阳区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项计划,588,13506,金融数学,605,7442,588,6875
河北大学,河北保定市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,552,33073,,,,547,22491
河北大学,河北保定市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,547,37073,电气工程及其自动化,569,22491,547,22491
河北大学,河北保定市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,547,37073,计算机科学与技术,567,23765,547,22491
河北大学,河北保定市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,547,37073,光电信息科学与工程,560,27639,547,22491
河北大学,河北保定市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,547,37073,机械设计制造及其自动化,558,28910,547,22491
河北大学,河北保定市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,547,37073,数据科学与大数据技术,555,31019,547,22491
河北科技大学,河北石家庄市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,530,51832,,,,490,51832
河北科技大学,河北石家庄市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,511,71050,,,,490,51832
河北科技大学,河北石家庄市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,509,73676,,,,490,51832
河北科技大学,河北石家庄市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,490,97041,能源与动力工程,530,51832,490,51832
河北科技大学,河北石家庄市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,490,97041,制药工程（不招色觉异常（含色弱、色盲）考生）,511,71050,490,51832
河北科技大学,河北石家庄市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,490,97041,药学（不招色觉异常（含色弱、色盲）考生）,509,73676,490,51832
河北科技大学,河北石家庄市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,490,97041,土木工程,490,97041,490,51832
河北经贸大学,河北石家庄市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,518,62744,,,,500,58804
河北经贸大学,河北石家庄市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,504,79439,,,,500,58804
河北经贸大学,河北石家庄市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,500,83415,人工智能,522,58804,500,58804
河北经贸大学,河北石家庄市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,500,83415,数学与应用数学,518,62744,500,58804
河北经贸大学,河北石家庄市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,500,83415,会计学,512,69354,500,58804
河北经贸大学,河北石家庄市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,500,83415,金融学,511,71236,500,58804
河北经贸大学,河北石家庄市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,500,83415,工商管理,506,76196,500,58804
西安电子科技大学,陕西西安市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,618,4286,,,,608,3049
西安电子科技大学,陕西西安市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,608,6578,,,,608,3049
西安电子科技大学,陕西西安市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,612,5655,电子信息类（卓越计划实验班）通信工程（卓越班）、电子信息工程（卓越班）、集成电路设计与集成系统（卓越班）,624,3145,608,3049
西安电子科技大学,陕西西安市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,612,5655,电子信息类（创新实验班）（通信工程（创新班）、电子信息工程（创新班）、微电子科学与工程（创新班））,624,3049,608,3049
西安电子科技大学,陕西西安市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,612,5655,计算机类（创新实验班）（网络空间安全（实验班）、人工智能（图灵班））,624,3175,608,3049
西安电子科技大学,陕西西安市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,612,5655,电子信息类（集成电路）（微电子科学与工程、集成电路设计与集成系统）,622,3496,608,3049
西安电子科技大学,陕西西安市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,612,5655,电子信息类（通信）（通信工程、信息工程、空间信息与数字技术）,621,3668,608,3049
湖南师范大学,湖南长沙市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,585,14530,,,,565,10521
湖南师范大学,湖南长沙市,专业组（504）,首选物理，再选地理,2025,本科批,普通类,571,21444,,,,565,10521
湖南师范大学,湖南长沙市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,567,23684,,,,565,10521
湖南师范大学,湖南长沙市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,565,25086,计算机科学与技术,595,10521,565,10521
